file,psnr,ssim,lpips
002333.npy,25.559072865266256,0.3945835406835079,0.17811991274356842
002436.npy,22.642825502674494,0.4763086258906759,0.23214687407016754
002539.npy,21.85331359291611,0.6265118180917018,0.17080804705619812
002642.npy,28.82436438893794,0.5968617993623614,0.13377250730991364
002674.npy,28.09190989933291,0.5375431949731112,0.12028031051158905
002734.npy,26.823996045724364,0.8125641612917083,0.07715558260679245
002781.npy,27.25652907352726,0.787407259833455,0.12971548736095428
002936.npy,31.01029380835035,0.8707843715721406,0.05900917947292328
003021.npy,21.453460516867896,0.7970200904921889,0.1256784200668335
003041.npy,29.564158821593924,0.6758616704521654,0.18842127919197083
003190.npy,33.39171076620143,0.889217359308429,0.06897511333227158
003209.npy,28.6727169181773,0.8305705462761372,0.10155072063207626
003325.npy,33.957447473570134,0.8821690120096206,0.051941704005002975
003388.npy,34.02370458088428,0.8474095632858276,0.05626679211854935
003458.npy,26.908151118781866,0.8267706462066173,0.12887021899223328
003535.npy,21.683714892113798,0.48165359806923613,0.1810658723115921
003572.npy,24.28033594806311,0.7071137870562486,0.17584791779518127
003644.npy,21.96490843258264,0.6358378965025137,0.15396688878536224
003674.npy,24.524889857262522,0.7640033181784749,0.12921130657196045
003720.npy,26.690320263357616,0.7639293338082954,0.10483279079198837
003730.npy,26.257175814765272,0.7318451524189412,0.11391270160675049
003792.npy,31.490390386012518,0.7090388667093516,0.0866604745388031
003949.npy,25.367886618268454,0.5110496618480869,0.11612389236688614
004087.npy,24.452067866336627,0.5927206842094417,0.15857535600662231
004126.npy,26.471935812466047,0.7639988236057144,0.13456493616104126
004127.npy,25.259476927312996,0.7420627254023701,0.11509168893098831
004449.npy,30.616314861332224,0.8351879054234996,0.11032912135124207
004489.npy,27.786922121453387,0.7967714653333724,0.09984975308179855
004663.npy,27.86494853669187,0.7456200436565876,0.0909242182970047
004734.npy,24.10499152867405,0.7413334732002616,0.14959630370140076
004749.npy,24.392642152364616,0.7835808561179861,0.13841040432453156
004753.npy,32.00976655578746,0.8069447242760658,0.05922646075487137
